Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Product,Quantity,Unit_Price,Sales,Profit,Region,State,Payment_Mode
ORD00693,28-10-2025,CUST0045,Customer_0074,Clothing,Jeans,4.00,? 746.62,"? 2,986.48",? 438.15,North,Rajasthan,Net Banking
ORD00694,15-02-2025,CUST0004,Customer_0210,Home & Kitchen,Bedsheet,5.00,"? 4,597.66","? 22,988.30","? 3,935.44",West,Gujarat,Net Banking
ORD00695,15-07-2025,CUST0149,Customer_0284,Beauty,Perfume,2.00,? 587.12,"? 1,174.24",? 104.85,South,Karnataka,Debit Card
ORD00696,26-08-2025,CUST0115,Customer_0014,Books,Novel,4.00,"? 1,072.81","? 4,291.24",? 488.71,South,Tamil Nadu,Debit Card
ORD00697,09-09-2025,CUST0126,Customer_0015,Beauty,Face Wash,3.00,"? 1,130.32","? 3,390.96",? 841.77,West,Gujarat,Cash on Delivery
ORD00698,12-08-2025,CUST0133,Customer_0244,Electronics,Wireless Headphones,5.00,"? 6,025.59","? 30,127.95","? 4,883.88",East,West Bengal,Net Banking
ORD00699,16-03-2025,CUST0164,Customer_0237,Electronics,Smart Watch,2.00,"? 7,189.03","? 14,378.06","? 2,280.72",South,Tamil Nadu,UPI
ORD00700,02-07-2025,CUST0025,Customer_0149,Home & Kitchen,Bedsheet,4.00,"? 3,908.42","? 15,633.68","? 3,072.25",East,West Bengal,UPI
ORD00701,03-11-2025,CUST0086,Customer_0279,Books,Data Science Book,2.00,"? 1,411.74","? 2,823.48",? 767.81,North,Delhi,Debit Card
ORD00702,30-06-2025,CUST0074,Customer_0007,Home & Kitchen,Mixer Grinder,1.00,"? 3,322.92","? 3,322.92",? 644.64,East,West Bengal,Debit Card
ORD00703,25-03-2025,CUST0053,Customer_0112,Beauty,Shampoo,3.00,"? 2,314.13","? 6,942.39","? 1,324.22",North,Rajasthan,Credit Card
ORD00704,09-02-2025,CUST0060,Customer_0068,Books,Novel,4.00,? 909.81,"? 3,639.24",? 675.06,West,Gujarat,Debit Card
ORD00705,02-11-2025,CUST0268,Customer_0176,Home & Kitchen,Mixer Grinder,4.00,"? 5,365.93","? 21,463.72","? 5,069.23",South,Karnataka,UPI
ORD00706,14-03-2025,CUST0117,Customer_0158,Electronics,Smart Watch,2.00,"? 10,353.37","? 20,706.74","? 2,612.47",North,Delhi,UPI
ORD00707,05-09-2025,CUST0221,Customer_0022,Beauty,Shampoo,1.00,? 194.20,? 194.20,? 20.14,West,Gujarat,Net Banking
ORD00708,10-05-2025,CUST0023,Customer_0034,Books,Data Science Book,4.00,? 346.22,"? 1,384.88",? 314.19,West,Maharashtra,UPI
ORD00709,05-04-2025,CUST0180,Customer_0015,Electronics,Wireless Headphones,5.00,"? 10,863.51","? 54,317.55","? 6,084.79",North,Delhi,Debit Card
ORD00710,14-09-2025,CUST0124,Customer_0259,Books,Children Book,3.00,? 414.92,"? 1,244.76",? 118.29,East,West Bengal,Net Banking
ORD00711,29-03-2025,CUST0276,Customer_0003,Electronics,Wireless Headphones,2.00,"? 11,589.03","? 23,178.06","? 6,567.06",North,Delhi,Net Banking
ORD00712,11-12-2025,CUST0055,Customer_0093,Beauty,Moisturizer,5.00,? 585.05,"? 2,925.25",? 865.54,East,West Bengal,Cash on Delivery
ORD00713,10-06-2025,CUST0064,Customer_0239,Clothing,T-Shirt,4.00,? 661.11,"? 2,644.44",? 513.92,North,Delhi,Cash on Delivery
ORD00714,12-02-2025,CUST0168,Customer_0253,Home & Kitchen,Coffee Maker,5.00,"? 4,402.29","? 22,011.45","? 3,624.23",South,Tamil Nadu,Cash on Delivery
ORD00715,28-07-2025,CUST0149,Customer_0220,Books,Self Help Book,4.00,? 522.69,"? 2,090.76",? 561.35,South,Tamil Nadu,Cash on Delivery
ORD00716,09-09-2025,CUST0054,Customer_0203,Home & Kitchen,Cookware Set,1.00,"? 5,992.66","? 5,992.66","? 1,168.48",South,Karnataka,UPI
ORD00717,30-10-2025,CUST0053,Customer_0087,Electronics,Wireless Headphones,4.00,"? 5,107.18","? 20,428.72","? 3,268.93",South,Karnataka,Credit Card
ORD00718,26-07-2025,CUST0063,Customer_0120,Home & Kitchen,Cookware Set,5.00,"? 5,103.17","? 25,515.85","? 6,112.17",North,Delhi,Debit Card
ORD00719,08-12-2025,CUST0208,Customer_0249,Books,Children Book,4.00,? 737.56,"? 2,950.24",? 417.03,South,Tamil Nadu,Cash on Delivery
ORD00720,29-04-2025,CUST0069,Customer_0016,Electronics,Wireless Headphones,3.00,"? 6,127.43","? 18,382.29","? 4,454.32",West,Gujarat,UPI
ORD00721,14-12-2025,CUST0168,Customer_0079,Beauty,Moisturizer,2.00,"? 1,049.19","? 2,098.38",? 455.00,West,Maharashtra,UPI
ORD00722,05-12-2025,CUST0255,Customer_0252,Electronics,USB Cable,4.00,"? 2,822.22","? 11,288.88","? 1,552.97",North,Uttar Pradesh,Debit Card
ORD00723,02-03-2025,CUST0197,Customer_0231,Books,Data Science Book,1.00,"? 1,784.67","? 1,784.67",? 477.64,West,Maharashtra,Cash on Delivery
ORD00724,04-12-2025,CUST0156,Customer_0085,Beauty,Perfume,1.00,? 565.64,? 565.64,? 98.85,West,Maharashtra,Debit Card
ORD00725,09-09-2025,CUST0284,Customer_0277,Beauty,Hair Dryer,1.00,"? 1,486.81","? 1,486.81",? 272.62,North,Uttar Pradesh,Net Banking
ORD00726,30-10-2025,CUST0194,Customer_0181,Clothing,Hoodie,4.00,"? 1,142.85","? 4,571.40",? 688.02,West,Maharashtra,UPI
ORD00727,28-06-2025,CUST0299,Customer_0014,Books,Data Science Book,2.00,"? 1,530.94","? 3,061.88",? 501.31,West,Maharashtra,Cash on Delivery
ORD00728,05-12-2025,CUST0126,Customer_0127,Home & Kitchen,Mixer Grinder,4.00,"? 2,269.80","? 9,079.20","? 2,020.83",East,West Bengal,Net Banking
ORD00729,28-03-2025,CUST0011,Customer_0276,Electronics,Bluetooth Speaker,3.00,"? 1,816.42","? 5,449.26",? 480.75,West,Gujarat,Cash on Delivery
ORD00730,29-08-2025,CUST0012,Customer_0163,Books,Cooking Book,3.00,? 183.66,? 550.98,? 113.21,North,Rajasthan,Debit Card
ORD00731,12-12-2025,CUST0106,Customer_0173,Books,Cooking Book,4.00,? 315.09,"? 1,260.36",? 240.24,West,Gujarat,Debit Card
ORD00732,14-04-2025,CUST0255,Customer_0039,Clothing,Sneakers,3.00,"? 3,402.17","? 10,206.51","? 1,297.22",South,Tamil Nadu,Debit Card
ORD00733,26-04-2025,CUST0048,Customer_0297,Electronics,Wireless Headphones,5.00,"? 5,123.31","? 25,616.55","? 5,384.86",South,Tamil Nadu,Debit Card
ORD00734,09-02-2025,CUST0155,Customer_0259,Electronics,Bluetooth Speaker,4.00,"? 2,912.00","? 11,648.00","? 2,041.20",North,Uttar Pradesh,Net Banking
ORD00735,16-11-2025,CUST0264,Customer_0233,Home & Kitchen,Water Bottle,4.00,"? 2,563.23","? 10,252.92","? 1,227.60",North,Delhi,UPI
ORD00736,05-12-2025,CUST0240,Customer_0138,Books,Children Book,5.00,? 973.69,"? 4,868.45","? 1,255.89",South,Karnataka,Cash on Delivery
ORD00737,25-08-2025,CUST0076,Customer_0124,Books,Self Help Book,5.00,? 481.07,"? 2,405.35",? 587.42,West,Maharashtra,Debit Card
ORD00738,02-02-2025,CUST0105,Customer_0212,Beauty,Moisturizer,3.00,"? 2,171.44","? 6,514.32","? 1,701.65",North,Rajasthan,Credit Card
ORD00739,18-03-2025,CUST0099,Customer_0015,Home & Kitchen,Mixer Grinder,4.00,"? 1,621.28","? 6,485.12","? 1,655.97",North,Delhi,Debit Card
ORD00740,05-08-2025,CUST0019,Customer_0104,Beauty,Shampoo,5.00,"? 2,479.54","? 12,397.70","? 1,735.64",North,Uttar Pradesh,UPI
ORD00741,22-01-2025,CUST0249,Customer_0011,Home & Kitchen,Coffee Maker,5.00,"? 1,261.92","? 6,309.60","? 1,697.97",South,Tamil Nadu,UPI
ORD00742,28-07-2025,CUST0187,Customer_0047,Home & Kitchen,Cookware Set,1.00,"? 5,428.31","? 5,428.31","? 1,560.62",South,Tamil Nadu,Credit Card
ORD00743,03-03-2025,CUST0268,Customer_0298,Clothing,Sneakers,5.00,"? 2,650.34","? 13,251.70","? 1,794.25",West,Gujarat,UPI
ORD00744,27-10-2025,CUST0200,Customer_0121,Clothing,Kurta,3.00,"? 1,353.71","? 4,061.13",? 519.67,West,Gujarat,UPI
ORD00745,11-05-2025,CUST0029,Customer_0252,Clothing,Sneakers,3.00,"? 1,706.32","? 5,118.96",? 831.50,North,Delhi,UPI
ORD00746,23-05-2025,CUST0075,Customer_0186,Home & Kitchen,Cookware Set,4.00,"? 4,175.75","? 16,703.00","? 3,966.09",North,Rajasthan,Debit Card
ORD00747,10-12-2025,CUST0123,Customer_0130,Electronics,USB Cable,1.00,"? 8,442.85","? 8,442.85","? 1,389.96",West,Maharashtra,Debit Card
ORD00748,21-07-2025,CUST0131,Customer_0155,Electronics,Wireless Headphones,4.00,"? 4,967.42","? 19,869.68","? 5,682.55",North,Delhi,Credit Card
ORD00749,20-11-2025,CUST0163,Customer_0209,Home & Kitchen,Coffee Maker,2.00,"? 5,516.37","? 11,032.74","? 1,547.76",North,Delhi,UPI
ORD00750,20-06-2025,CUST0217,Customer_0052,Beauty,Shampoo,4.00,"? 2,327.27","? 9,309.08","? 2,175.22",North,Uttar Pradesh,Net Banking
ORD00751,08-10-2025,CUST0168,Customer_0233,Electronics,Wireless Headphones,4.00,"? 7,424.33","? 29,697.32","? 7,354.08",East,West Bengal,Credit Card
ORD00752,18-11-2025,CUST0157,Customer_0161,Beauty,Hair Dryer,1.00,"? 1,091.56","? 1,091.56",? 107.07,South,Karnataka,Credit Card
ORD00753,13-06-2025,CUST0232,Customer_0245,Clothing,Jeans,5.00,"? 2,494.41","? 12,472.05","? 1,713.03",South,Karnataka,Net Banking
ORD00754,08-07-2025,CUST0094,Customer_0202,Home & Kitchen,Cookware Set,2.00,? 735.29,"? 1,470.58",? 423.30,South,Tamil Nadu,Net Banking
ORD00755,28-11-2025,CUST0118,Customer_0046,Clothing,Kurta,1.00,"? 3,253.96","? 3,253.96",? 402.25,West,Maharashtra,Credit Card
ORD00756,14-05-2025,CUST0077,Customer_0046,Electronics,Bluetooth Speaker,5.00,"? 5,432.39","? 27,161.95","? 3,189.55",North,Rajasthan,Net Banking
ORD00757,21-08-2025,CUST0254,Customer_0061,Electronics,Smart Watch,5.00,"? 5,504.33","? 27,521.65","? 6,522.19",West,Maharashtra,Credit Card
ORD00758,09-08-2025,CUST0106,Customer_0111,Home & Kitchen,Bedsheet,4.00,"? 2,446.92","? 9,787.68","? 2,347.83",South,Tamil Nadu,Credit Card
ORD00759,15-01-2025,CUST0149,Customer_0135,Beauty,Shampoo,4.00,"? 2,012.29","? 8,049.16","? 1,737.73",South,Karnataka,Credit Card
ORD00760,10-03-2025,CUST0166,Customer_0204,Home & Kitchen,Mixer Grinder,1.00,? 309.34,? 309.34,? 73.29,North,Uttar Pradesh,Cash on Delivery
ORD00761,31-01-2025,CUST0027,Customer_0171,Books,Self Help Book,1.00,? 307.21,? 307.21,? 56.41,South,Tamil Nadu,Debit Card
ORD00762,14-11-2025,CUST0196,Customer_0155,Books,Cooking Book,1.00,? 568.53,? 568.53,? 129.44,West,Maharashtra,Credit Card
ORD00763,28-03-2025,CUST0258,Customer_0253,Books,Data Science Book,5.00,? 445.96,"? 2,229.80",? 609.04,West,Maharashtra,Credit Card
ORD00764,14-05-2025,CUST0060,Customer_0161,Electronics,Wireless Headphones,5.00,"? 5,478.69","? 27,393.45","? 8,088.56",East,West Bengal,Cash on Delivery
ORD00765,15-05-2025,CUST0136,Customer_0265,Home & Kitchen,Bedsheet,4.00,"? 1,876.82","? 7,507.28","? 1,320.31",East,West Bengal,Credit Card
ORD00766,03-12-2025,CUST0226,Customer_0028,Home & Kitchen,Mixer Grinder,2.00,"? 3,445.13","? 6,890.26",? 776.51,North,Uttar Pradesh,Credit Card
ORD00767,28-12-2025,CUST0240,Customer_0224,Clothing,T-Shirt,4.00,"? 1,132.72","? 4,530.88","? 1,354.48",West,Maharashtra,Cash on Delivery
ORD00768,15-10-2025,CUST0249,Customer_0235,Electronics,Power Bank,3.00,"? 11,871.41","? 35,614.23","? 3,730.52",North,Uttar Pradesh,Credit Card
ORD00769,26-05-2025,CUST0093,Customer_0087,Electronics,USB Cable,1.00,"? 2,842.94","? 2,842.94",? 741.91,East,West Bengal,Net Banking
ORD00770,03-01-2025,CUST0270,Customer_0293,Books,Self Help Book,5.00,"? 1,796.71","? 8,983.55","? 1,541.69",North,Delhi,UPI
ORD00771,14-01-2025,CUST0146,Customer_0063,Clothing,Kurta,1.00,"? 3,139.58","? 3,139.58",? 509.19,North,Uttar Pradesh,UPI
ORD00772,29-12-2025,CUST0246,Customer_0233,Home & Kitchen,Bedsheet,1.00,? 716.11,? 716.11,? 150.90,South,Karnataka,UPI
ORD00773,16-06-2025,CUST0292,Customer_0067,Home & Kitchen,Mixer Grinder,5.00,"? 5,717.65","? 28,588.25","? 7,716.58",West,Maharashtra,Debit Card
ORD00774,05-11-2025,CUST0196,Customer_0048,Home & Kitchen,Cookware Set,1.00,"? 3,396.15","? 3,396.15",? 462.34,West,Maharashtra,Credit Card
ORD00775,25-03-2025,CUST0199,Customer_0207,Beauty,Moisturizer,1.00,"? 2,153.01","? 2,153.01",? 478.78,West,Gujarat,Credit Card
ORD00776,08-06-2025,CUST0068,Customer_0184,Electronics,Wireless Headphones,4.00,"? 9,712.65","? 38,850.60","? 10,219.71",South,Tamil Nadu,Net Banking
ORD00777,01-09-2025,CUST0138,Customer_0289,Clothing,Sneakers,4.00,"? 3,133.32","? 12,533.28","? 2,169.20",North,Uttar Pradesh,Cash on Delivery
ORD00778,17-02-2025,CUST0021,Customer_0263,Home & Kitchen,Bedsheet,4.00,"? 3,876.45","? 15,505.80","? 4,560.56",South,Karnataka,Credit Card
ORD00779,26-09-2025,CUST0043,Customer_0149,Clothing,Kurta,5.00,"? 2,314.59","? 11,572.95","? 2,039.36",North,Uttar Pradesh,Cash on Delivery
ORD00780,03-06-2025,CUST0128,Customer_0268,Home & Kitchen,Cookware Set,2.00,"? 4,184.81","? 8,369.62","? 1,213.64",South,Karnataka,UPI
ORD00781,19-09-2025,CUST0218,Customer_0212,Books,Novel,1.00,? 997.13,? 997.13,? 181.70,West,Gujarat,Net Banking
ORD00782,15-09-2025,CUST0009,Customer_0059,Home & Kitchen,Cookware Set,3.00,"? 3,617.02","? 10,851.06","? 1,296.72",East,West Bengal,Credit Card
ORD00783,27-12-2025,CUST0153,Customer_0161,Beauty,Hair Dryer,1.00,"? 1,128.19","? 1,128.19",? 269.98,West,Maharashtra,Cash on Delivery
ORD00784,06-04-2025,CUST0109,Customer_0095,Books,Novel,3.00,"? 1,745.09","? 5,235.27","? 1,279.22",South,Tamil Nadu,Net Banking
ORD00785,03-01-2025,CUST0203,Customer_0060,Home & Kitchen,Coffee Maker,4.00,"? 3,322.66","? 13,290.64","? 1,565.40",West,Gujarat,Cash on Delivery
ORD00786,05-06-2025,CUST0185,Customer_0203,Beauty,Moisturizer,5.00,"? 1,855.89","? 9,279.45",? 921.26,North,Rajasthan,Credit Card
ORD00787,23-12-2025,CUST0097,Customer_0014,Electronics,Smart Watch,1.00,"? 9,883.63","? 9,883.63","? 1,836.83",North,Delhi,Credit Card
ORD00788,04-06-2025,CUST0238,Customer_0076,Clothing,Kurta,5.00,? 910.93,"? 4,554.65",? 787.10,North,Rajasthan,UPI
ORD00789,30-08-2025,CUST0011,Customer_0231,Clothing,Sneakers,4.00,"? 3,384.37","? 13,537.48","? 1,805.61",South,Karnataka,Debit Card
ORD00790,22-02-2025,CUST0222,Customer_0213,Books,Cooking Book,1.00,? 700.85,? 700.85,? 169.72,North,Rajasthan,Net Banking
ORD00791,06-09-2025,CUST0263,Customer_0250,Books,Self Help Book,1.00,? 954.37,? 954.37,? 226.32,South,Tamil Nadu,Net Banking
ORD00792,02-02-2025,CUST0138,Customer_0214,Electronics,Power Bank,5.00,"? 4,132.28","? 20,661.40","? 2,184.47",North,Rajasthan,Net Banking
ORD00793,28-05-2025,CUST0099,Customer_0241,Home & Kitchen,Bedsheet,4.00,? 369.64,"? 1,478.56",? 260.79,North,Uttar Pradesh,Net Banking
ORD00794,03-12-2025,CUST0240,Customer_0068,Clothing,Hoodie,5.00,"? 3,031.05","? 15,155.25","? 3,623.00",East,West Bengal,Cash on Delivery
ORD00795,24-03-2025,CUST0107,Customer_0145,Beauty,Face Wash,4.00,"? 2,029.42","? 8,117.68","? 1,840.70",East,West Bengal,Credit Card
ORD00796,21-02-2025,CUST0213,Customer_0253,Clothing,Hoodie,2.00,"? 2,238.40","? 4,476.80",? 589.32,North,Delhi,Net Banking
ORD00797,02-07-2025,CUST0082,Customer_0090,Electronics,USB Cable,3.00,"? 10,630.42","? 31,891.26","? 2,775.60",West,Maharashtra,UPI
ORD00798,03-03-2025,CUST0288,Customer_0115,Home & Kitchen,Cookware Set,1.00,"? 3,800.99","? 3,800.99",? 519.67,North,Rajasthan,Debit Card
ORD00799,19-03-2025,CUST0264,Customer_0054,Home & Kitchen,Coffee Maker,5.00,"? 1,788.07","? 8,940.35","? 2,537.80",West,Maharashtra,Cash on Delivery
ORD00800,09-11-2025,CUST0053,Customer_0288,Beauty,Face Wash,1.00,"? 1,986.88","? 1,986.88",? 380.70,West,Gujarat,Credit Card
ORD00801,30-05-2025,CUST0227,Customer_0260,Electronics,Power Bank,3.00,"? 2,305.87","? 6,917.61","? 1,668.26",North,Delhi,UPI
ORD00802,04-03-2025,CUST0104,Customer_0225,Clothing,Kurta,3.00,"? 2,921.31","? 8,763.93","? 2,184.22",East,West Bengal,UPI
ORD00803,29-03-2025,CUST0044,Customer_0137,Clothing,Hoodie,3.00,"? 1,217.63","? 3,652.89",? 866.99,North,Uttar Pradesh,Cash on Delivery
ORD00804,29-09-2025,CUST0216,Customer_0117,Home & Kitchen,Mixer Grinder,2.00,"? 4,580.94","? 9,161.88","? 2,349.01",North,Delhi,Cash on Delivery
ORD00805,05-07-2025,CUST0016,Customer_0227,Beauty,Shampoo,5.00,"? 2,017.33","? 10,086.65","? 2,515.95",North,Uttar Pradesh,Net Banking
ORD00806,26-03-2025,CUST0223,Customer_0032,Electronics,Power Bank,3.00,"? 4,120.25","? 12,360.75","? 3,053.38",West,Gujarat,Credit Card
ORD00807,03-08-2025,CUST0206,Customer_0284,Books,Data Science Book,5.00,"? 1,754.89","? 8,774.45","? 2,094.82",West,Maharashtra,Debit Card
ORD00808,09-11-2025,CUST0076,Customer_0207,Home & Kitchen,Cookware Set,3.00,"? 5,426.20","? 16,278.60","? 3,608.21",West,Maharashtra,Net Banking
ORD00809,29-11-2025,CUST0208,Customer_0102,Books,Data Science Book,3.00,"? 1,614.66","? 4,843.98",? 477.33,North,Uttar Pradesh,Net Banking
ORD00810,04-10-2025,CUST0146,Customer_0110,Home & Kitchen,Coffee Maker,2.00,"? 3,242.70","? 6,485.40","? 1,248.88",North,Rajasthan,Debit Card
ORD00811,04-10-2025,CUST0133,Customer_0124,Books,Data Science Book,2.00,? 188.65,? 377.30,? 90.49,East,West Bengal,Net Banking
ORD00812,17-09-2025,CUST0182,Customer_0064,Electronics,Wireless Headphones,3.00,"? 3,487.20","? 10,461.60","? 2,578.19",West,Maharashtra,UPI
ORD00813,21-08-2025,CUST0174,Customer_0121,Beauty,Hair Dryer,5.00,"? 1,881.62","? 9,408.10","? 1,923.31",South,Tamil Nadu,Net Banking
ORD00814,08-12-2025,CUST0294,Customer_0072,Books,Cooking Book,3.00,? 643.68,"? 1,931.04",? 375.25,North,Delhi,Credit Card
ORD00815,04-07-2025,CUST0233,Customer_0051,Electronics,Smart Watch,5.00,"? 7,197.24","? 35,986.20","? 8,512.93",East,West Bengal,Cash on Delivery
ORD00816,08-03-2025,CUST0244,Customer_0110,Electronics,Power Bank,1.00,"? 5,386.20","? 5,386.20",? 523.41,West,Gujarat,Net Banking
ORD00817,22-11-2025,CUST0217,Customer_0226,Beauty,Perfume,3.00,"? 1,523.11","? 4,569.33","? 1,101.11",North,Rajasthan,Cash on Delivery
ORD00818,31-12-2025,CUST0235,Customer_0067,Clothing,Sneakers,5.00,? 706.80,"? 3,534.00",? 953.90,South,Karnataka,UPI
ORD00819,22-03-2025,CUST0287,Customer_0190,Clothing,T-Shirt,4.00,? 404.34,"? 1,617.36",? 343.45,North,Uttar Pradesh,Cash on Delivery
ORD00820,21-01-2025,CUST0268,Customer_0079,Electronics,Wireless Headphones,3.00,"? 7,075.29","? 21,225.87","? 3,432.71",West,Gujarat,Debit Card
ORD00821,15-03-2025,CUST0073,Customer_0216,Home & Kitchen,Coffee Maker,4.00,? 410.87,"? 1,643.48",? 470.20,South,Tamil Nadu,Debit Card
ORD00822,08-09-2025,CUST0002,Customer_0063,Home & Kitchen,Water Bottle,2.00,"? 4,959.97","? 9,919.94","? 1,554.48",North,Delhi,UPI
ORD00823,20-08-2025,CUST0173,Customer_0194,Beauty,Perfume,5.00,? 877.80,"? 4,389.00","? 1,156.86",North,Uttar Pradesh,Net Banking
ORD00824,19-08-2025,CUST0230,Customer_0077,Clothing,Hoodie,5.00,"? 2,336.67","? 11,683.35","? 1,164.24",South,Karnataka,Net Banking
ORD00825,22-07-2025,CUST0174,Customer_0277,Books,Novel,4.00,? 534.16,"? 2,136.64",? 621.29,North,Rajasthan,Cash on Delivery
ORD00826,20-10-2025,CUST0159,Customer_0288,Home & Kitchen,Coffee Maker,2.00,"? 4,316.45","? 8,632.90","? 1,913.58",West,Gujarat,UPI
ORD00827,01-09-2025,CUST0258,Customer_0010,Clothing,T-Shirt,5.00,"? 1,969.61","? 9,848.05","? 2,214.00",West,Maharashtra,Net Banking
ORD00828,06-05-2025,CUST0297,Customer_0228,Clothing,T-Shirt,3.00,"? 2,817.62","? 8,452.86","? 2,176.80",West,Maharashtra,Net Banking
ORD00829,12-01-2025,CUST0175,Customer_0224,Home & Kitchen,Mixer Grinder,5.00,? 508.66,"? 2,543.30",? 435.63,North,Rajasthan,Net Banking
ORD00830,20-02-2025,CUST0278,Customer_0087,Home & Kitchen,Bedsheet,3.00,? 773.39,"? 2,320.17",? 259.13,North,Rajasthan,Debit Card
ORD00831,14-12-2025,CUST0087,Customer_0031,Electronics,USB Cable,3.00,"? 11,449.89","? 34,349.67","? 10,011.11",South,Karnataka,Credit Card
ORD00832,13-06-2025,CUST0073,Customer_0212,Electronics,Bluetooth Speaker,3.00,"? 4,984.31","? 14,952.93","? 2,044.75",West,Maharashtra,UPI
ORD00833,28-10-2025,CUST0122,Customer_0253,Electronics,USB Cable,2.00,"? 9,149.54","? 18,299.08","? 4,492.90",North,Delhi,Cash on Delivery
ORD00834,11-10-2025,CUST0209,Customer_0034,Electronics,Power Bank,1.00,"? 4,160.87","? 4,160.87",? 359.33,South,Tamil Nadu,Credit Card
ORD00835,12-12-2025,CUST0052,Customer_0127,Electronics,USB Cable,5.00,"? 11,579.96","? 57,899.80","? 12,931.41",South,Tamil Nadu,Credit Card
ORD00836,22-11-2025,CUST0257,Customer_0105,Home & Kitchen,Mixer Grinder,4.00,? 732.47,"? 2,929.88",? 475.01,North,Rajasthan,Credit Card
ORD00837,01-01-2025,CUST0238,Customer_0149,Clothing,Jeans,5.00,"? 1,745.57","? 8,727.85",? 699.27,North,Rajasthan,Cash on Delivery
ORD00838,20-11-2025,CUST0109,Customer_0300,Home & Kitchen,Water Bottle,4.00,"? 5,995.64","? 23,982.56","? 3,402.85",South,Tamil Nadu,Credit Card
ORD00839,24-12-2025,CUST0063,Customer_0072,Books,Children Book,3.00,? 298.03,? 894.09,? 268.00,West,Gujarat,Cash on Delivery
ORD00840,29-12-2025,CUST0232,Customer_0140,Clothing,Jeans,3.00,"? 2,332.54","? 6,997.62","? 1,579.37",East,West Bengal,Debit Card
ORD00841,18-06-2025,CUST0009,Customer_0069,Home & Kitchen,Coffee Maker,4.00,"? 5,764.21","? 23,056.84","? 4,932.62",North,Delhi,UPI
ORD00842,23-12-2025,CUST0251,Customer_0202,Electronics,USB Cable,4.00,"? 6,891.59","? 27,566.36","? 2,697.44",South,Karnataka,UPI
ORD00843,30-06-2025,CUST0193,Customer_0184,Books,Cooking Book,4.00,"? 1,259.21","? 5,036.84",? 599.29,West,Maharashtra,UPI
ORD00844,16-08-2025,CUST0005,Customer_0114,Electronics,Wireless Headphones,3.00,"? 11,266.85","? 33,800.55","? 8,343.75",North,Uttar Pradesh,Debit Card
ORD00845,24-04-2025,CUST0120,Customer_0253,Clothing,Hoodie,5.00,"? 2,300.76","? 11,503.80","? 1,013.43",West,Gujarat,Cash on Delivery
ORD00846,23-11-2025,CUST0203,Customer_0057,Books,Data Science Book,1.00,? 473.54,? 473.54,? 97.17,North,Delhi,Cash on Delivery
ORD00847,05-11-2025,CUST0290,Customer_0090,Clothing,T-Shirt,5.00,"? 2,450.96","? 12,254.80","? 2,566.11",North,Delhi,UPI
ORD00848,25-09-2025,CUST0141,Customer_0099,Clothing,T-Shirt,5.00,"? 3,037.53","? 15,187.65","? 4,529.40",South,Tamil Nadu,Net Banking
ORD00849,02-01-2025,CUST0219,Customer_0027,Books,Data Science Book,5.00,"? 1,607.12","? 8,035.60","? 1,407.52",South,Tamil Nadu,Cash on Delivery
ORD00850,05-07-2025,CUST0265,Customer_0023,Home & Kitchen,Mixer Grinder,5.00,"? 2,932.87","? 14,664.35","? 1,324.66",West,Gujarat,Cash on Delivery
ORD00851,10-04-2025,CUST0172,Customer_0042,Books,Children Book,3.00,? 158.51,? 475.53,? 122.54,North,Uttar Pradesh,Credit Card
ORD00852,18-06-2025,CUST0160,Customer_0033,Beauty,Face Wash,2.00,? 612.66,"? 1,225.32",? 105.54,West,Gujarat,Cash on Delivery
ORD00853,31-08-2025,CUST0123,Customer_0175,Electronics,Wireless Headphones,3.00,"? 3,342.27","? 10,026.81","? 2,614.59",East,West Bengal,Net Banking
ORD00854,18-02-2025,CUST0229,Customer_0297,Clothing,T-Shirt,5.00,"? 2,282.61","? 11,413.05","? 1,127.81",West,Gujarat,UPI
ORD00855,22-12-2025,CUST0034,Customer_0066,Electronics,Wireless Headphones,3.00,"? 10,735.96","? 32,207.88","? 9,089.24",North,Rajasthan,Cash on Delivery
ORD00856,03-02-2025,CUST0053,Customer_0029,Electronics,USB Cable,5.00,"? 7,701.13","? 38,505.65","? 3,522.68",South,Tamil Nadu,Cash on Delivery
ORD00857,30-04-2025,CUST0006,Customer_0233,Beauty,Perfume,5.00,"? 1,917.11","? 9,585.55","? 1,745.78",West,Gujarat,Cash on Delivery
ORD00858,12-12-2025,CUST0014,Customer_0233,Books,Children Book,3.00,"? 1,224.02","? 3,672.06",? 558.90,West,Gujarat,Credit Card
ORD00859,04-02-2025,CUST0100,Customer_0294,Electronics,Smart Watch,1.00,"? 7,344.51","? 7,344.51","? 1,617.41",West,Gujarat,Debit Card
ORD00860,16-08-2025,CUST0096,Customer_0125,Home & Kitchen,Mixer Grinder,4.00,"? 4,416.58","? 17,666.32","? 4,511.02",North,Rajasthan,UPI
ORD00861,30-11-2025,CUST0184,Customer_0160,Clothing,Sneakers,5.00,"? 1,694.71","? 8,473.55","? 2,328.10",South,Tamil Nadu,Credit Card
ORD00862,30-05-2025,CUST0189,Customer_0005,Clothing,Sneakers,3.00,"? 2,230.65","? 6,691.95","? 1,398.73",North,Uttar Pradesh,Credit Card
ORD00863,14-10-2025,CUST0028,Customer_0217,Electronics,Bluetooth Speaker,5.00,"? 9,920.61","? 49,603.05","? 6,100.66",North,Delhi,Credit Card
